route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
868024,20163511multiint-0000010,48941296-20163511multiint-0000010,"Station Belvédère (Ouest)",,1,,80240038,1
868024,20163511multiint-0000010,48941301-20163511multiint-0000010,"Terminus Beauport (Est)",,0,,80240039,1
868024,20163511multiint-0000010,48941304-20163511multiint-0000010,"Station Belvédère (Ouest)",,1,,80240038,1
868024,20163511multiint-0000010,48941309-20163511multiint-0000010,"Terminus Beauport (Est)",,0,,80240039,1
868024,20163511multiint-0000010,48941312-20163511multiint-0000010,"Station Belvédère (Ouest)",,1,,80240038,1
868024,20163511multiint-0000010,48941317-20163511multiint-0000010,"Terminus Beauport (Est)",,0,,80240039,1
868074,20163511multiint-0000010,48939796-20163511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740010,1
868074,20163511multiint-0000010,48939721-20163511multiint-0000010,"Place D'Youville (Est)",,0,,80740009,1
868074,20163511multiint-0000010,48939801-20163511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740010,1
868074,20163511multiint-0000010,48939726-20163511multiint-0000010,"Place D'Youville (Est)",,0,,80740009,1
868074,20163511multiint-0000010,48939806-20163511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740010,1
868074,20163511multiint-0000010,48939732-20163511multiint-0000010,"Place D'Youville (Est)",,0,,80740009,1
868074,20163511multiint-0000010,48939812-20163511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740010,1
868074,20163511multiint-0000010,48939738-20163511multiint-0000010,"Place D'Youville (Est)",,0,,80740009,1
868074,20163511multiint-0000010,48939818-20163511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740010,1
868074,20163511multiint-0000010,48939744-20163511multiint-0000010,"Place D'Youville (Est)",,0,,80740009,1
868074,20163511multiint-0000010,48939824-20163511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740010,1
868014,20163511multiint-0000010,48941040-20163511multiint-0000010,"Charlesbourg (Est)",,0,,80140018,1
868014,20163511multiint-0000010,48941124-20163511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
860010,20163512multiint-0000010,48940095-20163512multiint-0000010,"Station Belvédère (Nord)",,0,,00100326,2
860010,20163512multiint-0000010,48940069-20163512multiint-0000010,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100357,2
860010,20163512multiint-0000010,48940098-20163512multiint-0000010,"Station Belvédère (Nord)",,0,,00100326,2
860010,20163512multiint-0000010,48940072-20163512multiint-0000010,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100357,2
860010,20163512multiint-0000010,48940101-20163512multiint-0000010,"Station Belvédère (Nord)",,0,,00100326,2
860010,20163512multiint-0000010,48940075-20163512multiint-0000010,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100357,2
860010,20163512multiint-0000010,48940104-20163512multiint-0000010,"Station Belvédère (Nord)",,0,,00100326,2
860250,20163512multiint-0000010,48941484-20163512multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500033,2
860870,20163512multiint-0000010,48939379-20163512multiint-0000010,"Loretteville (Nord)",,0,,08700620,2
860870,20163512multiint-0000010,48939345-20163512multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700621,2
860870,20163512multiint-0000010,48939364-20163512multiint-0000010,"Loretteville (Nord)",,0,,08700650,2
860870,20163512multiint-0000010,48939330-20163512multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700649,2
860870,20163512multiint-0000010,48939366-20163512multiint-0000010,"Loretteville (Nord)",,0,,08700650,2
860870,20163512multiint-0000010,48939313-20163512multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700649,2
860870,20163512multiint-0000010,48939349-20163512multiint-0000010,"Loretteville (Nord)",,0,,08700650,2
860870,20163512multiint-0000010,48939316-20163512multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700649,2
860160,20163512multiint-0000010,48939512-20163512multiint-0000010,"U. Laval / Sillery / Sainte-Foy Centre (Ouest)",,1,,01600285,2
860870,20163512multiint-0000010,48939371-20163512multiint-0000010,"Loretteville (Nord)",,0,,08700620,2
860720,20163512multiint-0000010,48939692-20163512multiint-0000010,"Terminus Charlesbourg (Est)",,0,,07200088,2
860520,20163512multiint-0000010,48940301-20163512multiint-0000010,"Du Bourg-Royal (Est)",,0,,05200033,2
860720,20163512multiint-0000010,48939672-20163512multiint-0000010,"Terminus Charlesbourg (Est)",,0,,07200075,2
860390,20163512multiint-0000010,48940241-20163512multiint-0000010,"Terminus du Zoo (Nord)",,0,,03900052,2
860610,20163512multiint-0000010,48940481-20163512multiint-0000010,"Lebourgneuf (Ouest)",,1,,06100166,2
860610,20163512multiint-0000010,48940462-20163512multiint-0000010,"41e Rue Est (Est)",,0,,06100165,2
860500,20163512multiint-0000010,48940277-20163512multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163512multiint-0000010,48940269-20163512multiint-0000010,"Boischatel (Est)",,0,,05000186,2
860500,20163512multiint-0000010,48940278-20163512multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163512multiint-0000010,48940268-20163512multiint-0000010,"Boischatel (Est)",,0,,05000186,2
860500,20163512multiint-0000010,48940279-20163512multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163512multiint-0000010,48940267-20163512multiint-0000010,"Boischatel (Est)",,0,,05000186,2
860500,20163512multiint-0000010,48940280-20163512multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163512multiint-0000010,48940272-20163512multiint-0000010,"Boischatel (Est)",,0,,05000186,2
860500,20163512multiint-0000010,48940281-20163512multiint-0000010,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860530,20163512multiint-0000010,48940326-20163512multiint-0000010,"Montmorency / Courville (Est)",,0,,05300214,2
860250,20163512multiint-0000010,48941477-20163512multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500033,2
860140,20163512multiint-0000010,48940046-20163512multiint-0000010,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163512multiint-0000010,48940030-20163512multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860140,20163512multiint-0000010,48940047-20163512multiint-0000010,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163512multiint-0000010,48940031-20163512multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860140,20163512multiint-0000010,48940048-20163512multiint-0000010,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163512multiint-0000010,48940032-20163512multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860140,20163512multiint-0000010,48940049-20163512multiint-0000010,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163512multiint-0000010,48940033-20163512multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860140,20163512multiint-0000010,48940050-20163512multiint-0000010,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163512multiint-0000010,48940034-20163512multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860140,20163512multiint-0000010,48940051-20163512multiint-0000010,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163512multiint-0000010,48940035-20163512multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860250,20163512multiint-0000010,48941466-20163512multiint-0000010,"Place D'Youville / Gare du Palais (Est)",,0,,02500029,2
860840,20163512multiint-0000010,48940762-20163512multiint-0000010,"Neufchâtel (Nord)",,0,,08400197,2
860840,20163512multiint-0000010,48940748-20163512multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08400214,2
860210,20163512multiint-0000010,48994075-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994076-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994077-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994112-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994113-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994114-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994115-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994116-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994117-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994118-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994119-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994120-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994121-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994144-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994145-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994146-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994147-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994148-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994149-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994174-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994175-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994180-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994181-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994090-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994091-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994092-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994093-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994094-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994095-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994096-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994097-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994098-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994099-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994100-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994101-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994126-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994127-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994128-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994129-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994130-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994131-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994132-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994133-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994150-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994151-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994152-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994153-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994154-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994155-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994162-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994163-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994182-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994183-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994184-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994189-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994190-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994236-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994242-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994202-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994211-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994212-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994243-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994213-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994240-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
860210,20163512multiint-0000010,48994244-20163512multiint-0000010,"Gare fluviale (Est)",,0,,02100048,2
860210,20163512multiint-0000010,48994239-20163512multiint-0000010,"Place D'Youville (Ouest)",,1,,02100034,2
865501,20163011multiint-1111100,48931801-20163011multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,55010073,2
860920,20163011multiint-1111100,48931634-20163011multiint-1111100,"Saint-Augustin (Ouest)",,1,,09200056,2
860920,20163011multiint-1111100,48931621-20163011multiint-1111100,"Sainte-Foy  Centre (Est)",,0,,09200053,2
860790,20163011multiint-1111100,48929616-20163011multiint-1111100,"Terminus Les Saules / Belvédère (Sud)",,1,,07900143,2
860030,20163011multiint-1111100,48928504-20163011multiint-1111100,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163011multiint-1111100,48928472-20163011multiint-1111100,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860110,20163011multiint-1111100,49000800-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100471,2
860130,20163011multiint-1111100,48931194-20163011multiint-1111100,"Du Versant-Nord/Sainte-Foy Centre/Saint-Louis (Ouest)",,1,,01300135,2
860250,20163011multiint-1111100,48930542-20163011multiint-1111100,"Place D'Youville / Gare du Palais (Est)",,0,,02500338,2
862151,20163011multiint-1111100,48930500-20163011multiint-1111100,"Cap-Rouge (Ouest)",,1,,21510066,2
860840,20163011multiint-1111100,48931564-20163011multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,08400214,2
860820,20163011multiint-1111100,48931548-20163011multiint-1111100,"Lac-Saint-Charles (Nord)",,0,,08200050,2
860340,20163011multiint-1111100,48931069-20163011multiint-1111100,"Terminus du Zoo (Sud)",,1,,03400090,2
863301,20163011multiint-1111100,48929291-20163011multiint-1111100,"Univ.Laval/Cégep Garneau (Sud)",,1,,33010054,2
860870,20163011multiint-1111100,48928632-20163011multiint-1111100,"Loretteville (Nord)",,0,,08700620,2
860870,20163011multiint-1111100,48928592-20163011multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,08700621,2
860110,20163011multiint-1111100,48930184-20163011multiint-1111100,"Place D'Youville / Vieux-Québec (Est)",,0,,01100065,2
860110,20163011multiint-1111100,49000803-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100471,2
860110,20163011multiint-1111100,49000781-20163011multiint-1111100,"Place D'Youville / Vieux-Québec (Est)",,0,,01100468,2
862951,20163011multiint-1111100,48930533-20163011multiint-1111100,"Saint-Augustin (Ouest)",,1,,29510012,2
862551,20163011multiint-1111100,48929343-20163011multiint-1111100,"Colline Parlementaire (Sud)",,1,,25510109,2
860530,20163011multiint-1111100,48930372-20163011multiint-1111100,"Terminus Beauport (Ouest)",,1,,05300213,2
860520,20163011multiint-1111100,48931310-20163011multiint-1111100,"Terminus Charlesbourg (Ouest)",,1,,05200034,2
860040,20163011multiint-1111100,48930259-20163011multiint-1111100,"Maizerets (Nord)",,0,,00400418,2
860040,20163011multiint-1111100,48930302-20163011multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,00400419,2
864809,20163011multiint-1111100,48931464-20163011multiint-1111100,"École secondaire La Camaradière (Nord)",,0,,48090004,2
862799,20163011multiint-1111100,48931456-20163011multiint-1111100,"École sec. Polyvalente L'Ancienne-Lorette (Nord)",,0,,27990015,2
862361,20163011multiint-1111100,48929492-20163011multiint-1111100,"Colline Parlementaire (Sud)",,1,,23610146,2
860590,20163011multiint-1111100,48931407-20163011multiint-1111100,"Terminus Charlesbourg (Ouest)",,1,,05900007,2
860370,20163011multiint-1111100,48928773-20163011multiint-1111100,"41e Rue Est / colline Parlementaire (Sud)",,1,,03700025,2
862141,20163011multiint-1111100,48930485-20163011multiint-1111100,"Gare du Palais (Est)",,0,,21410132,2
860500,20163011multiint-1111100,48931024-20163011multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163011multiint-1111100,48931034-20163011multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
862501,20163011multiint-1111100,48929429-20163011multiint-1111100,"Colline Parlementaire (Sud)",,1,,25010102,2
860360,20163011multiint-1111100,48931849-20163011multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,03600176,2
860360,20163011multiint-1111100,48931868-20163011multiint-1111100,"Station des Roses (Nord)",,0,,03600141,2
860360,20163011multiint-1111100,48931853-20163011multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,03600176,2
862941,20163011multiint-1111100,48930517-20163011multiint-1111100,"Place Jacques-Cartier (Est)",,0,,29410081,2
865821,20163011multiint-1111100,48930382-20163011multiint-1111100,"Lebourgneuf / Sainte-Foy Centre (Sud)",,1,,58210043,2
860130,20163011multiint-1111100,48931206-20163011multiint-1111100,"Du Versant-Nord/Sainte-Foy Centre/Saint-Louis (Ouest)",,1,,01300137,2
860160,20163011multiint-1111100,48928824-20163011multiint-1111100,"Sillery / U. Laval / Sainte-Foy Centre (Est)",,0,,01600112,2
860750,20163011multiint-1111100,48928700-20163011multiint-1111100,"Loretteville (Nord)",,0,,07500124,2
860750,20163011multiint-1111100,48928739-20163011multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,07500214,2
860160,20163011multiint-1111100,48928834-20163011multiint-1111100,"U. Laval / Sillery / Sainte-Foy Centre (Ouest)",,1,,01600114,2
860010,20163011multiint-1111100,48930706-20163011multiint-1111100,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100357,2
860860,20163011multiint-1111100,48929460-20163011multiint-1111100,"Terminus Les Saules (Nord)",,0,,08600199,2
860860,20163011multiint-1111100,48929450-20163011multiint-1111100,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
860500,20163011multiint-1111100,48931021-20163011multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163011multiint-1111100,48931040-20163011multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163011multiint-1111100,48931016-20163011multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163011multiint-1111100,48931041-20163011multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163011multiint-1111100,48931010-20163011multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163011multiint-1111100,48931042-20163011multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163011multiint-1111100,48931026-20163011multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163011multiint-1111100,48931043-20163011multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163011multiint-1111100,48931017-20163011multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163011multiint-1111100,48931044-20163011multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163011multiint-1111100,48931027-20163011multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163011multiint-1111100,48931045-20163011multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860110,20163011multiint-1111100,48930165-20163011multiint-1111100,"Place D'Youville / Vieux-Québec (Est)",,0,,01100360,2
860110,20163011multiint-1111100,48930213-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100165,2
860110,20163011multiint-1111100,48930170-20163011multiint-1111100,"Place D'Youville / Vieux-Québec (Est)",,0,,01100360,2
860110,20163011multiint-1111100,49000792-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100470,2
860750,20163011multiint-1111100,48928716-20163011multiint-1111100,"Loretteville (Nord)",,0,,07500124,2
860750,20163011multiint-1111100,48928743-20163011multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,07500214,2
860750,20163011multiint-1111100,48928719-20163011multiint-1111100,"Loretteville (Nord)",,0,,07500124,2
860750,20163011multiint-1111100,48928747-20163011multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,07500214,2
860110,20163011multiint-1111100,48930185-20163011multiint-1111100,"Place D'Youville / Vieux-Québec (Est)",,0,,01100065,2
860110,20163011multiint-1111100,49000804-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100471,2
860110,20163011multiint-1111100,49000782-20163011multiint-1111100,"Place D'Youville / Vieux-Québec (Est)",,0,,01100468,2
862511,20163011multiint-1111100,48929405-20163011multiint-1111100,"Courville (Nord)",,0,,25110050,2
862771,20163011multiint-1111100,48929275-20163011multiint-1111100,"Colline Parlementaire (Sud)",,1,,27710154,2
860770,20163011multiint-1111100,48930654-20163011multiint-1111100,"Val-Bélair (Nord)",,0,,07700021,2
860870,20163011multiint-1111100,48928563-20163011multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,08700649,2
860870,20163011multiint-1111100,48928677-20163011multiint-1111100,"Loretteville (Nord)",,0,,08700620,2
860870,20163011multiint-1111100,48928588-20163011multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,08700621,2
860550,20163512multiint-0000010,49003106-20163512multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500052,2
860550,20163512multiint-0000010,48940432-20163512multiint-0000010,"Terminus Beauport (Sud)",,1,,05500341,2
860550,20163512multiint-0000010,49003101-20163512multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500052,2
860550,20163512multiint-0000010,48940421-20163512multiint-0000010,"Terminus Beauport (Sud)",,1,,05500341,2
860610,20163512multiint-0000010,48940503-20163512multiint-0000010,"Lebourgneuf (Ouest)",,1,,06100166,2
860610,20163512multiint-0000010,48940470-20163512multiint-0000010,"41e Rue Est (Est)",,0,,06100165,2
860610,20163512multiint-0000010,48940488-20163512multiint-0000010,"Lebourgneuf (Ouest)",,1,,06100166,2
860610,20163512multiint-0000010,48940471-20163512multiint-0000010,"41e Rue Est (Est)",,0,,06100165,2
860130,20163512multiint-0000010,48940116-20163512multiint-0000010,"Du Versant-Nord/Sainte-Foy Centre/Saint-Louis (Ouest)",,1,,01300135,2
860130,20163512multiint-0000010,48940112-20163512multiint-0000010,"Saint-Louis/Sainte-Foy Centre/du Versant-Nord (Est)",,0,,01300039,2
860870,20163512multiint-0000010,48939361-20163512multiint-0000010,"Loretteville (Nord)",,0,,08700650,2
860870,20163512multiint-0000010,48939327-20163512multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700649,2
860870,20163512multiint-0000010,48939381-20163512multiint-0000010,"Loretteville (Nord)",,0,,08700620,2
860550,20163512multiint-0000010,49003111-20163512multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500052,2
860390,20163512multiint-0000010,48940231-20163512multiint-0000010,"Terminus du Zoo (Nord)",,0,,03900045,2
860390,20163512multiint-0000010,48940220-20163512multiint-0000010,"41e Rue Est (Sud)",,1,,03900010,2
860390,20163512multiint-0000010,48940221-20163512multiint-0000010,"41e Rue Est (Sud)",,1,,03900010,2
860390,20163512multiint-0000010,48940234-20163512multiint-0000010,"Terminus du Zoo (Nord)",,0,,03900045,2
860320,20163512multiint-0000010,48940201-20163512multiint-0000010,"Lac Clément (Nord)",,0,,03200106,2
860320,20163512multiint-0000010,48940193-20163512multiint-0000010,"Terminus du Zoo (Sud)",,1,,03200105,2
860640,20163512multiint-0000010,48940535-20163512multiint-0000010,"Lebourgneuf (Nord)",,0,,06400129,2
860640,20163512multiint-0000010,48940520-20163512multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,06400128,2
860860,20163512multiint-0000010,48940799-20163512multiint-0000010,"Terminus Les Saules (Nord)",,0,,08600199,2
860860,20163512multiint-0000010,48940791-20163512multiint-0000010,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
860820,20163512multiint-0000010,48940723-20163512multiint-0000010,"Lac-Saint-Charles (Nord)",,0,,08200065,2
860640,20163512multiint-0000010,48940539-20163512multiint-0000010,"Lebourgneuf (Nord)",,0,,06400129,2
860640,20163512multiint-0000010,48940524-20163512multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,06400128,2
860860,20163512multiint-0000010,48940801-20163512multiint-0000010,"Terminus Les Saules (Nord)",,0,,08600199,2
860860,20163512multiint-0000010,48940793-20163512multiint-0000010,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
860840,20163512multiint-0000010,49003120-20163512multiint-0000010,"Neufchâtel (Nord)",,0,,08400199,2
860870,20163512multiint-0000010,48939384-20163512multiint-0000010,"Loretteville (Nord)",,0,,08700620,2
860720,20163512multiint-0000010,48939679-20163512multiint-0000010,"Terminus Charlesbourg (Est)",,0,,07200075,2
860720,20163512multiint-0000010,48939702-20163512multiint-0000010,"Loretteville (Ouest)",,1,,07200076,2
860870,20163512multiint-0000010,48939398-20163512multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700621,2
860870,20163512multiint-0000010,48939357-20163512multiint-0000010,"Loretteville (Nord)",,0,,08700650,2
860850,20163512multiint-0000010,48940766-20163512multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,08500183,2
860110,20163512multiint-0000010,48941426-20163512multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100048,2
860110,20163512multiint-0000010,48941389-20163512multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,01100065,2
